Dijkstra Performance Test -- fixed vertex number
n = 2^15
----------------------
i = 15
p = 3.05185e-05
graph generated
i value 18 run# 6 origin vertexes 30263#insert 32755 #deletemin 32755 #update 26310 #swap 445724 #nodes_visited32755 time=1669
i value 18 run# 7 origin vertexes 5861#insert 32755 #deletemin 32755 #update 26360 #swap 444793 #nodes_visited32755 time=1672
i value 18 run# 8 origin vertexes 16970#insert 32755 #deletemin 32755 #update 26443 #swap 445543 #nodes_visited32755 time=1678
i value 18 run# 9 origin vertexes 11608#insert 32755 #deletemin 32755 #update 26317 #swap 445456 #nodes_visited32755 time=1677
i value 18 run# 10 origin vertexes 4946#insert 32755 #deletemin 32755 #update 26198 #swap 445153 #nodes_visited32755 time=1663
i value 18 run# 11 origin vertexes 32590#insert 32755 #deletemin 32755 #update 26418 #swap 444953 #nodes_visited32755 time=1677
i value 18 run# 12 origin vertexes 23863#insert 32755 #deletemin 32755 #update 26346 #swap 445345 #nodes_visited32755 time=1665
i value 18 run# 13 origin vertexes 22880#insert 32755 #deletemin 32755 #update 26626 #swap 444687 #nodes_visited32755 time=1683
i value 18 run# 14 origin vertexes 25738#insert 32755 #deletemin 32755 #update 26470 #swap 445339 #nodes_visited32755 time=1670
i value 18 run# 15 origin vertexes 505#insert 32755 #deletemin 32755 #update 26377 #swap 446006 #nodes_visited32755 time=1664
i value 18 run# 16 origin vertexes 24698#insert 32755 #deletemin 32755 #update 26402 #swap 445509 #nodes_visited32755 time=1675
i value 18 run# 17 origin vertexes 29425#insert 32755 #deletemin 32755 #update 26406 #swap 445253 #nodes_visited32755 time=1664
i value 18 run# 18 origin vertexes 3243#insert 32755 #deletemin 32755 #update 26532 #swap 445816 #nodes_visited32755 time=1693
i value 18 run# 19 origin vertexes 27905#insert 32755 #deletemin 32755 #update 26357 #swap 444878 #nodes_visited32755 time=1676
i value 18 run# 20 origin vertexes 26574#insert 32755 #deletemin 32755 #update 26371 #swap 445395 #nodes_visited32755 time=1665
i value 18 run# 21 origin vertexes 5200#insert 32755 #deletemin 32755 #update 26337 #swap 445271 #nodes_visited32755 time=1658
i value 18 run# 22 origin vertexes 4438#insert 32755 #deletemin 32755 #update 26119 #swap 445277 #nodes_visited32755 time=1646
i value 18 run# 23 origin vertexes 4687#insert 32755 #deletemin 32755 #update 26513 #swap 445390 #nodes_visited32755 time=1667
i value 18 run# 24 origin vertexes 29662#insert 32755 #deletemin 32755 #update 26370 #swap 445446 #nodes_visited32755 time=1660
i value 18 run# 25 origin vertexes 225#insert 32755 #deletemin 32755 #update 26486 #swap 445513 #nodes_visited32755 time=1661
i value 18 run# 26 origin vertexes 11907#insert 32755 #deletemin 32755 #update 26331 #swap 445004 #nodes_visited32755 time=1662
i value 18 run# 27 origin vertexes 11921#insert 32755 #deletemin 32755 #update 26176 #swap 445294 #nodes_visited32755 time=1659
i value 18 run# 28 origin vertexes 22058#insert 32755 #deletemin 32755 #update 26584 #swap 445488 #nodes_visited32755 time=1678
i value 18 run# 29 origin vertexes 6366#insert 32755 #deletemin 32755 #update 26369 #swap 444838 #nodes_visited32755 time=1667
i value 18 run# 30 origin vertexes 32563#insert 32755 #deletemin 32755 #update 26521 #swap 444653 #nodes_visited32755 time=1683
----------------------
i = 19
p = 0.000488296
graph generated
i value 19 run# 1 origin vertexes 25360#insert 32768 #deletemin 32768 #update 46470 #swap 472106 #nodes_visited32768 time=3648
i value 19 run# 2 origin vertexes 27088#insert 32768 #deletemin 32768 #update 46413 #swap 471218 #nodes_visited32768 time=3725
i value 19 run# 3 origin vertexes 13697#insert 32768 #deletemin 32768 #update 46638 #swap 471387 #nodes_visited32768 time=3645
i value 19 run# 4 origin vertexes 6824#insert 32768 #deletemin 32768 #update 46810 #swap 471577 #nodes_visited32768 time=3654
i value 19 run# 5 origin vertexes 7470#insert 32768 #deletemin 32768 #update 46639 #swap 472247 #nodes_visited32768 time=3636
i value 19 run# 6 origin vertexes 27729#insert 32768 #deletemin 32768 #update 46565 #swap 471698 #nodes_visited32768 time=3678
i value 19 run# 7 origin vertexes 3351#insert 32768 #deletemin 32768 #update 46744 #swap 471938 #nodes_visited32768 time=3667
i value 19 run# 8 origin vertexes 7895#insert 32768 #deletemin 32768 #update 46341 #swap 471019 #nodes_visited32768 time=3617
i value 19 run# 9 origin vertexes 9347#insert 32768 #deletemin 32768 #update 46438 #swap 471642 #nodes_visited32768 time=3648
i value 19 run# 10 origin vertexes 104#insert 32768 #deletemin 32768 #update 46439 #swap 471915 #nodes_visited32768 time=3674
i value 19 run# 11 origin vertexes 10651#insert 32768 #deletemin 32768 #update 46482 #swap 471027 #nodes_visited32768 time=3680
i value 19 run# 12 origin vertexes 23590#insert 32768 #deletemin 32768 #update 46374 #swap 471934 #nodes_visited32768 time=3747
